时间,X,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量,原始重量加速度,稳定重量加速度,原始重量加速度_二阶,稳定重量加速度_二阶
2023-12-17 10:07:08,1688 ,-6245,0,-5889,33297,14104,-310,75888,1527,-494,88236,646,0,590,-53,-9,-17,13,-5,71,66,2023-12-17 10:07:15,0,0,-30.15,0,-0.398125,0
2023-12-17 10:07:11,1691 ,-5958,0,-6056,33312,14116,-336,75875,1527,-483,88247,287,0,-167,15,12,-26,-13,0,11,11,2023-12-17 10:07:15,0,0,-28.59166667,0,-0.385902778,0
2023-12-17 10:07:14,1694 ,-5956,0,-5945,33302,14093,-331,75898,1527,-477,88247,2,0,111,-10,-23,5,23,0,6,0,2023-12-17 10:07:15,0,0,-28.575,0,-0.407430556,0
2023-12-17 10:07:17,1697 ,-6045,0,-6134,33319,14093,-342,75897,1538,-483,88242,-89,0,-189,17,0,-11,-1,11,-6,-5,2023-12-17 10:07:25,0,0,-25.975,0,-0.351736111,0
2023-12-17 10:07:20,1700 ,-5989,0,-5778,33287,14110,-311,75881,1532,-483,88247,56,0,356,-32,17,31,-16,-6,0,5,2023-12-17 10:07:25,0,0,-25.41666667,0,-0.331597222,0
2023-12-17 10:07:23,1703 ,-5878,0,-6045,33311,14107,-334,75883,1532,-483,88247,111,0,-267,24,-3,-23,2,0,0,0,2023-12-17 10:07:25,0,0,-26.88333333,0,-0.37,0
2023-12-17 10:07:26,1706 ,-5978,0,-6145,33320,14104,-342,75887,1527,-483,88253,-100,0,-100,9,-3,-8,4,-5,0,6,2023-12-17 10:07:35,0,0,-25.7,0,-0.351805556,0
2023-12-17 10:07:29,1709 ,-5911,0,-6001,33307,14101,-330,75890,1521,-483,88258,67,0,144,-13,-3,12,3,-6,0,5,2023-12-17 10:07:35,0,0,-24.11666667,0,-0.33625,0
2023-12-17 10:07:32,1712 ,-6301,0,-6290,33333,14096,-356,75894,1527,-483,88253,-390,0,-289,26,-5,-26,4,6,0,-5,2023-12-17 10:07:35,0,0,-30.15,0,-0.415138889,0
2023-12-17 10:07:35,1715 ,-6145,0,-6023,33309,14110,-332,75881,1532,-483,88253,156,0,267,-24,14,24,-13,5,0,0,2023-12-17 10:07:35,0,0,-26.35,0,-0.347916667,0
2023-12-17 10:07:38,1718 ,-6078,0,-5923,33300,14087,-323,75904,1538,-483,88247,67,0,100,-9,-23,9,23,6,0,-6,2023-12-17 10:07:45,0,0,-26.06666667,0,-0.3525,0
2023-12-17 10:07:41,1721 ,-6156,0,-6245,33329,14089,-352,75901,1532,-483,88247,-78,0,-322,29,2,-29,-3,-6,0,0,2023-12-17 10:07:45,0,0,-29.875,0,-0.406736111,0
2023-12-17 10:07:44,1724 ,-6190,0,-5722,33282,14104,-306,75887,1532,-483,88247,-34,0,523,-47,15,46,-14,0,0,0,2023-12-17 10:07:45,0,0,-27,0,-0.379652778,0
2023-12-17 10:07:47,1727 ,-5744,0,-5778,33287,14103,-317,75888,1527,-477,88258,446,0,-56,5,-1,-11,1,-5,6,11,2023-12-17 10:07:55,0,0,-26.35,0,-0.376597222,0
2023-12-17 10:07:50,1730 ,-5989,0,-5978,33305,14102,-334,75888,1521,-477,88258,-245,0,-200,18,-1,-17,0,-6,0,0,2023-12-17 10:07:55,0,0,-29.5,0,-0.413611111,0
2023-12-17 10:07:53,1733 ,-6145,0,-6279,33332,14072,-360,75918,1532,-477,88253,-156,0,-301,27,-30,-26,30,11,0,-5,2023-12-17 10:07:55,0,0,-31.825,0,-0.457013889,0
2023-12-17 10:07:56,1736 ,-6201,0,-5934,33301,14089,-325,75902,1521,-483,88258,-56,0,345,-31,17,35,-16,-11,-6,5,2023-12-17 10:08:05,0,0,-29.40833333,0,-0.392708333,0
2023-12-17 10:07:59,1739 ,-5900,0,-6012,33308,14094,-331,75896,1521,-483,88258,301,0,-78,7,5,-6,-6,0,0,0,2023-12-17 10:08:05,0,0,-23.3,0,-0.317222222,0
2023-12-17 10:08:02,1742 ,-6201,0,-6090,33315,14104,-338,75886,1527,-483,88258,-301,0,-78,7,10,-7,-10,6,0,0,2023-12-17 10:08:05,0,0,-32.1,0,-0.432916667,0
2023-12-17 10:08:05,1745 ,-6056,0,-5989,33306,14099,-329,75891,1527,-483,88258,145,0,101,-9,-5,9,5,0,0,0,2023-12-17 10:08:05,0,0,-27.74166667,0,-0.389722222,0
2023-12-17 10:08:08,1748 ,-6078,0,-6257,33330,14106,-353,75883,1527,-483,88253,-22,0,-268,24,7,-24,-8,0,0,-5,2023-12-17 10:08:15,0,0,-27.80833333,0,-0.398541667,0
2023-12-17 10:08:11,1751 ,-5967,0,-6268,33331,14084,-354,75906,1532,-483,88253,111,0,-11,1,-22,-1,23,5,0,0,2023-12-17 10:08:15,0,0,-28.10833333,0,-0.543472222,0
2023-12-17 10:08:17,1757 ,-6123,0,-5989,33306,14094,-329,75897,1532,-483,88247,-156,0,279,-25,10,25,-9,0,0,-6,2023-12-17 10:08:25,0,0,-29.31666667,0,-0.937013889,0
2023-12-17 10:08:20,1760 ,-5789,0,-5967,33304,14095,-323,75895,1532,-488,88253,334,0,22,-2,1,6,-2,0,-5,6,2023-12-17 10:08:25,0,0,-27.925,0,-0.423680556,0
2023-12-17 10:08:23,1763 ,-5923,0,-6023,33309,14108,-331,75882,1527,-483,88253,-134,0,-56,5,13,-8,-13,-5,5,0,2023-12-17 10:08:25,0,0,-27.65,0,-0.207222222,0
2023-12-17 10:08:26,1766 ,-6123,0,-5989,33306,14115,-330,75876,1527,-483,88253,-200,0,34,-3,7,1,-6,0,0,0,2023-12-17 10:08:35,0,0,-29.78333333,0,-0.246388889,0
2023-12-17 10:08:29,1769 ,-6368,0,-6168,33322,14092,-340,75898,1527,-488,88253,-245,0,-179,16,-23,-10,22,0,-5,0,2023-12-17 10:08:35,0,0,-29.13333333,0,-0.395833333,0
2023-12-17 10:08:32,1772 ,-6268,0,-6078,33314,14104,-333,75886,1527,-488,88247,100,0,90,-8,12,7,-12,0,0,-6,2023-12-17 10:08:35,0,0,-29.225,0,-0.333958333,0
2023-12-17 10:08:35,1775 ,-5834,0,-5945,33302,14099,-326,75891,1527,-483,88258,434,0,133,-12,-5,7,5,0,5,11,2023-12-17 10:08:35,0,0,-23.2,0,-0.252083333,0
2023-12-17 10:08:38,1778 ,-6034,0,-6301,33334,14106,-362,75884,1521,-477,88258,-200,0,-356,32,7,-36,-7,-6,6,0,2023-12-17 10:08:45,0,0,-27.375,0,-0.572986111,0
2023-12-17 10:08:41,1781 ,-6190,0,-5978,33305,14103,-334,75887,1521,-477,88258,-156,0,323,-29,-3,28,3,0,0,0,2023-12-17 10:08:45,0,0,-29.31666667,0,-1.113333333,0
2023-12-17 10:08:44,1784 ,-6101,0,-6201,33325,14090,-348,75900,1521,-483,88258,89,0,-223,20,-13,-14,13,0,-6,0,2023-12-17 10:08:45,0,0,-7.7,0,0.19875,0
2023-12-17 10:08:46,1786 ,-5911,0,-6156,33321,14100,-344,75889,1527,-483,88258,190,0,45,-4,10,4,-11,6,0,0,2023-12-17 10:08:55,0,0,38.78333333,0,0.443819444,0
2023-12-17 10:08:50,1790 ,-6223,0,-6134,33319,14096,-342,75894,1527,-483,88258,-312,0,22,-2,-4,2,5,0,0,0,2023-12-17 10:08:55,0,0,-7.7,0,-0.253611111,0
2023-12-17 10:08:53,1793 ,-5878,0,-5967,33304,14084,-328,75906,1532,-483,88247,345,0,167,-15,-12,14,12,5,0,-11,2023-12-17 10:08:55,0,0,-27.18333333,0,-0.360277778,0
2023-12-17 10:08:56,1796 ,-5956,0,-6090,33315,14103,-338,75887,1527,-483,88247,-78,0,-123,11,19,-10,-19,-5,0,0,2023-12-17 10:09:05,0,0,-46.85833333,0,-0.593194444,0
2023-12-17 10:08:59,1799 ,-6323,0,-6468,33349,14097,-377,75892,1532,-477,88247,-367,0,-378,34,-6,-39,5,5,6,0,2023-12-17 10:09:05,0,0,-80.98333333,0,-0.800208333,0
2023-12-17 10:09:02,1802 ,-6190,0,-6323,33336,14090,-363,75899,1527,-477,88258,133,0,145,-13,-7,14,7,-5,0,11,2023-12-17 10:09:05,0,0,-36.925,0,-0.485486111,0
2023-12-17 10:09:05,1805 ,-6145,0,-5834,33292,14098,-322,75892,1521,-477,88258,45,0,489,-44,8,41,-7,-6,0,0,2023-12-17 10:09:05,0,0,19.275,0,0.520694444,0
2023-12-17 10:09:08,1808 ,-6101,0,-6112,33317,14076,-346,75914,1532,-477,88253,44,0,-278,25,-22,-24,22,11,0,-5,2023-12-17 10:09:15,0,0,6.583333333,0,0.357916667,0
2023-12-17 10:09:11,1811 ,-6257,0,-6156,33321,14116,-344,75874,1532,-483,88253,-156,0,-44,4,40,2,-40,0,-6,0,2023-12-17 10:09:15,0,0,-0.1,0,0.250416667,0
2023-12-17 10:09:14,1814 ,-5956,0,-5978,33305,14095,-339,75896,1532,-472,88253,301,0,178,-16,-21,5,22,0,11,0,2023-12-17 10:09:15,0,0,0.016666667,0,0.238402778,0
2023-12-17 10:09:17,1817 ,-6045,0,-6212,33326,14077,-349,75914,1532,-483,88253,-89,0,-234,21,-18,-10,18,0,-11,0,2023-12-17 10:09:27,0,0,-0.741666667,0,0.231944444,0
2023-12-17 10:09:20,1820 ,-6201,0,-6201,33325,14088,-348,75902,1538,-483,88253,-156,0,11,-1,11,1,-12,6,0,0,2023-12-17 10:09:27,0,0,-1.3,0,0.205625,0
2023-12-17 10:09:23,1823 ,-5956,0,-5889,33297,14102,-321,75889,1527,-483,88253,245,0,312,-28,14,27,-13,-11,0,0,2023-12-17 10:09:27,0,0,0.275,0,0.214097222,0
2023-12-17 10:09:26,1826 ,-6012,0,-6190,33324,14103,-347,75887,1532,-483,88247,-56,0,-301,27,1,-26,-2,5,0,-6,2023-12-17 10:09:27,0,0,-1.116666667,0,0.214722222,0
2023-12-17 10:09:29,1829 ,-5956,0,-6001,33307,14102,-335,75888,1532,-477,88253,56,0,189,-17,-1,12,1,0,6,6,2023-12-17 10:09:35,0,0,0.183333333,0,0.215694444,0
2023-12-17 10:09:32,1832 ,-5889,0,-6123,33318,14089,-341,75901,1521,-483,88253,67,0,-122,11,-13,-6,13,-11,-6,0,2023-12-17 10:09:35,0,0,0.183333333,0,0.2025,0
2023-12-17 10:09:38,1838 ,-5788,0,-5700,33280,14099,-310,75892,1521,-477,88264,101,0,423,-38,10,31,-9,0,6,11,2023-12-17 10:09:45,0,0,4.275,0,0.286875,0
2023-12-17 10:09:41,1841 ,-5789,0,-6078,33314,14084,-343,75906,1521,-477,88264,-1,0,-378,34,-15,-33,14,0,0,0,2023-12-17 10:09:45,0,0,2.966666667,0,0.244305556,0
2023-12-17 10:09:44,1844 ,-5945,0,-6212,33326,14097,-356,75893,1521,-477,88264,-156,0,-134,12,13,-13,-13,0,0,0,2023-12-17 10:09:45,0,0,1.108333333,0,0.226458333,0
2023-12-17 10:09:47,1847 ,-6078,0,-6368,33340,14109,-358,75880,1527,-488,88258,-133,0,-156,14,12,-2,-13,6,-11,-6,2023-12-17 10:09:55,0,0,0.65,0,0.254375,0
2023-12-17 10:09:50,1850 ,-5911,0,-5566,33268,14098,-293,75894,1527,-483,88258,167,0,802,-72,-11,65,14,0,5,0,2023-12-17 10:09:55,0,0,2.325,0,0.244375,0
2023-12-17 10:09:53,1853 ,-5880,0,-6034,33310,14095,-339,75895,1527,-477,88258,31,0,-468,42,-3,-46,1,0,6,0,2023-12-17 10:09:55,0,0,-1.133333333,0,0.210138889,0
2023-12-17 10:09:56,1856 ,-5822,0,-5878,33296,14103,-321,75888,1527,-483,88258,58,0,156,-14,8,18,-7,0,-6,0,2023-12-17 10:10:05,0,0,1.391666667,0,0.257430556,0
2023-12-17 10:09:59,1859 ,-5711,0,-5889,33297,14098,-321,75892,1532,-483,88258,111,0,-11,1,-5,0,4,5,0,0,2023-12-17 10:10:05,0,0,3.616666667,0,0.295347222,0
2023-12-17 10:10:02,1862 ,-5778,0,-5900,33298,14110,-328,75881,1527,-477,88258,-67,0,-11,1,12,-7,-11,-5,6,0,2023-12-17 10:10:05,0,0,3.525,0,0.274444444,0
2023-12-17 10:10:05,1865 ,-5956,0,-5978,33305,14101,-334,75890,1521,-477,88258,-178,0,-78,7,-9,-6,9,-6,0,0,2023-12-17 10:10:05,0,0,-0.466666667,0,0.190277778,0
2023-12-17 10:10:08,1868 ,-5900,0,-5878,33296,14118,-320,75873,1532,-483,88247,56,0,100,-9,17,14,-17,11,-6,-11,2023-12-17 10:10:15,0,0,2.508333333,0,0.288402778,0
2023-12-17 10:10:10,1870 ,-6212,0,-6346,33338,14123,-381,75865,1538,-466,88247,-312,0,-468,42,5,-61,-8,6,17,0,2023-12-17 10:10:15,0,0,-1.3,0,0.220347222,0
2023-12-17 10:10:14,1874 ,-13738,0,-5744,33284,14162,-1792,75616,1543,1038,87593,-7526,0,602,-54,39,-1411,-249,5,1504,-654,2023-12-17 10:10:15,0,0,-63.83333333,0,-0.300208333,0
2023-12-17 10:10:17,1877 ,-6758,0,-6145,33320,14214,-1310,75712,1532,516,88165,6980,0,-401,36,52,482,96,-11,-522,572,2023-12-17 10:10:25,0,0,-6.591666667,0,0.179305556,0
2023-12-17 10:10:20,1880 ,-6279,0,-4063,33133,13949,-773,76006,1697,148,88044,479,0,2082,-187,-265,537,294,165,-368,-121,2023-12-17 10:10:25,0,0,-1.3,0,0.233472222,0
2023-12-17 10:10:23,1883 ,-289,0,4742,32342,13842,1612,76015,1708,-1505,87412,5990,0,8805,-791,-107,2385,9,11,-1653,-632,2023-12-17 10:10:25,0,0,45.83333333,0,0.614652778,0
2023-12-17 10:10:26,1886 ,-1792,0,5143,32306,13747,2677,75844,1686,-2581,86643,-1503,0,401,-36,-95,1065,-171,-22,-1076,-769,2023-12-17 10:10:35,0,0,34.425,0,0.517291667,0
2023-12-17 10:10:29,1889 ,-7856,0,-7370,33430,13937,-89,76016,1719,-851,87747,-6064,0,-12513,1124,190,-2766,172,33,1730,1104,2023-12-17 10:10:35,0,0,-14.44166667,0,0.127847222,0
2023-12-17 10:10:32,1892 ,-6379,0,-6435,33346,13928,-332,76061,1724,-521,88027,1477,0,935,-84,-9,-243,45,5,330,280,2023-12-17 10:10:35,0,0,-0.091666667,0,0.242013889,0
2023-12-17 10:10:35,1895 ,-5577,0,-5433,33256,13928,-287,76063,1724,-477,88060,802,0,1002,-90,0,45,2,0,44,33,2023-12-17 10:10:35,0,0,5.758333333,0,0.291527778,0
2023-12-17 10:10:38,1898 ,-5722,0,-5589,33270,13930,-305,76060,1724,-472,88071,-145,0,-156,14,2,-18,-3,0,5,11,2023-12-17 10:10:45,0,0,0.933333333,0,0.201111111,0
2023-12-17 10:10:41,1901 ,-5466,0,-5600,33271,13925,-305,76066,1724,-472,88077,256,0,-11,1,-5,0,6,0,0,6,2023-12-17 10:10:45,0,0,4.733333333,0,0.267569444,0
2023-12-17 10:10:44,1904 ,-5611,0,-5544,33266,13933,-301,76058,1724,-472,88071,-145,0,56,-5,8,4,-8,0,0,-6,2023-12-17 10:10:45,0,0,4.825,0,0.284513889,0
2023-12-17 10:10:47,1907 ,-5555,0,-5678,33278,13929,-307,76062,1724,-477,88071,56,0,-134,12,-4,-6,4,0,-5,0,2023-12-17 10:10:55,0,0,4.55,0,0.102083333,0
2023-12-17 10:10:50,1910 ,-5310,0,-5255,33240,13935,-275,76057,1730,-472,88071,245,0,423,-38,6,32,-5,6,5,0,2023-12-17 10:10:55,0,0,5.008333333,0,-0.281458333,0
2023-12-17 10:10:53,1913 ,-5909,0,-5611,33272,13913,-312,76078,1724,-466,88071,-599,0,-356,32,-22,-37,21,-6,6,0,2023-12-17 10:10:55,0,0,2.616666667,0,0.085972222,0
2023-12-17 10:10:56,1916 ,-5744,0,-5544,33266,13933,-306,76058,1724,-466,88071,165,0,67,-6,20,6,-20,0,0,0,2023-12-17 10:11:05,0,0,1.116666667,0,0.235833333,0
2023-12-17 10:10:59,1919 ,-5733,0,-5678,33278,13920,-313,76071,1713,-472,88082,11,0,-134,12,-13,-7,13,-11,-6,11,2023-12-17 10:11:05,0,0,1.858333333,0,0.405972222,0
2023-12-17 10:11:02,1922 ,-5533,0,-5956,33303,13917,-342,76073,1719,-466,88082,200,0,-278,25,-3,-29,2,6,6,0,2023-12-17 10:11:05,0,0,6.583333333,0,0.729722222,0
2023-12-17 10:11:08,1928 ,-5466,0,-5477,33260,13924,-304,76067,1724,-461,88077,67,0,479,-43,7,38,-6,5,5,-5,2023-12-17 10:11:15,0,0,6.033333333,0,0.357986111,0
2023-12-17 10:11:11,1931 ,-5756,0,-5533,33265,13910,-299,76081,1724,-472,88071,-290,0,-56,5,-14,5,14,0,-11,-6,2023-12-17 10:11:15,0,0,3.241666667,0,-0.133611111,0
2023-12-17 10:11:14,1934 ,-5800,0,-6056,33312,13941,-345,76049,1719,-472,88077,-44,0,-523,47,31,-46,-32,-5,0,6,2023-12-17 10:11:15,0,0,2.508333333,0,-0.033958333,0
2023-12-17 10:11:17,1937 ,-5666,0,-5722,33282,13926,-322,76064,1719,-466,88077,134,0,334,-30,-15,23,15,0,6,0,2023-12-17 10:11:25,0,0,4.925,0,0.041875,0
2023-12-17 10:11:20,1940 ,-5711,0,-5566,33268,13928,-308,76062,1724,-466,88071,-45,0,156,-14,2,14,-2,5,0,-6,2023-12-17 10:11:25,0,0,2.041666667,0,0.016875,0
2023-12-17 10:11:23,1943 ,-5422,0,-5633,33274,13922,-319,76068,1724,-461,88071,289,0,-67,6,-6,-11,6,0,5,0,2023-12-17 10:11:25,0,0,5.191666667,0,0.049444444,0
2023-12-17 10:11:26,1946 ,-5622,0,-5589,33270,13928,-304,76063,1724,-472,88071,-200,0,44,-4,6,15,-5,0,-11,0,2023-12-17 10:11:35,0,0,4.825,0,0.051041667,0
2023-12-17 10:11:29,1949 ,-5733,0,-5878,33296,13909,-330,76082,1724,-472,88071,-111,0,-289,26,-19,-26,19,0,0,0,2023-12-17 10:11:35,0,0,1.858333333,0,0.013194444,0
2023-12-17 10:11:32,1952 ,-5577,0,-5499,33262,13935,-298,76056,1730,-472,88071,156,0,379,-34,26,32,-26,6,0,0,2023-12-17 10:11:35,0,0,3.625,0,0.039513889,0
2023-12-17 10:11:35,1955 ,-5477,0,-5577,33269,13902,-303,76089,1724,-472,88077,100,0,-78,7,-33,-5,33,-6,0,6,2023-12-17 10:11:35,0,0,3.991666667,0,0.031736111,0
2023-12-17 10:11:38,1958 ,-5666,0,-5422,33255,13914,-296,76077,1724,-466,88077,-189,0,155,-14,12,7,-12,0,6,0,2023-12-17 10:11:45,0,0,1.858333333,0,0.013958333,0
2023-12-17 10:11:41,1961 ,-5600,0,-5321,33246,13927,-281,76065,1724,-472,88077,66,0,101,-9,13,15,-12,0,-6,0,2023-12-17 10:11:45,0,0,1.566666667,0,-0.022569444,0
2023-12-17 10:11:44,1964 ,-5789,0,-5622,33273,13921,-307,76070,1719,-472,88077,-189,0,-301,27,-6,-26,5,-5,0,0,2023-12-17 10:11:45,0,0,0,0,-0.024722222,0
2023-12-17 10:11:47,1967 ,-5533,0,-5644,33275,13921,-309,76070,1719,-472,88077,256,0,-22,2,0,-2,0,0,0,0,2023-12-17 10:11:55,0,0,3.433333333,0,0.019375,0
2023-12-17 10:11:50,1970 ,-5366,0,-5332,33247,13924,-288,76067,1724,-466,88077,167,0,312,-28,3,21,-3,5,6,0,2023-12-17 10:11:55,0,0,5.933333333,0,0.044027778,0
2023-12-17 10:11:53,1973 ,-5678,0,-5455,33258,13935,-299,76055,1719,-466,88077,-312,0,-123,11,11,-11,-12,-5,0,0,2023-12-17 10:11:55,0,0,1.941666667,0,-0.003194444,0
2023-12-17 10:11:56,1976 ,-5511,0,-5344,33248,13934,-283,76057,1724,-472,88077,167,0,111,-10,-1,16,2,5,-6,0,2023-12-17 10:12:05,0,0,3.075,0,0.035069444,0
2023-12-17 10:11:59,1979 ,-5589,0,-5399,33253,13930,-295,76061,1719,-466,88082,-78,0,-55,5,-4,-12,4,-5,6,5,2023-12-17 10:12:05,0,0,1.941666667,0,0.004583333,0
2023-12-17 10:12:02,1982 ,-5600,0,-5522,33264,13920,-304,76071,1719,-466,88082,-11,0,-123,11,-10,-9,10,0,0,0,2023-12-17 10:12:05,0,0,0.925,0,-0.022430556,0
2023-12-17 10:12:05,1985 ,-5655,0,-5889,33297,13919,-337,76071,1719,-466,88082,-55,0,-367,33,-1,-33,0,0,0,0,2023-12-17 10:12:05,0,0,1.025,0,-0.020833333,0
2023-12-17 10:12:08,1988 ,-5767,0,-5811,33290,13914,-331,76077,1719,-466,88082,-112,0,78,-7,-5,6,6,0,0,0,2023-12-17 10:12:15,0,0,1.575,0,0.017013889,0
2023-12-17 10:12:11,1991 ,-5778,0,-5767,33286,13912,-326,76079,1719,-466,88082,-11,0,44,-4,-2,5,2,0,0,0,2023-12-17 10:12:15,0,0,1.016666667,0,-0.012430556,0
2023-12-17 10:12:14,1994 ,-5845,0,-5600,33271,13925,-311,76066,1719,-466,88082,-67,0,167,-15,13,15,-13,0,0,0,2023-12-17 10:12:15,0,0,3.058333333,0,0.036319444,0
2023-12-17 10:12:17,1997 ,-5756,0,-5633,33274,13923,-309,76068,1719,-472,88082,89,0,-33,3,-2,2,2,0,-6,0,2023-12-17 10:12:25,0,0,66.51666667,0,1.08625,0
2023-12-17 10:12:20,2000 ,-5811,0,-5678,33278,13908,-318,76082,1719,-466,88082,-55,0,-45,4,-15,-9,14,0,6,0,2023-12-17 10:12:25,0,0,7.891666667,0,0.120694444,0
2023-12-17 10:12:23,2003 ,-5967,0,-5633,33274,13906,-308,76085,1724,-472,88077,-156,0,45,-4,-2,10,3,5,-6,-5,2023-12-17 10:12:25,0,0,2.6,0,0.0325,0
2023-12-17 10:12:26,2006 ,-9652,0,-18704,34448,14039,-3226,75445,1746,1345,87192,-3685,0,-13071,1174,133,-2918,-640,22,1817,-885,2023-12-17 10:12:35,14,0,-78.025,0,-1.032152778,0
2023-12-17 10:12:32,2012 ,5054,0,3952,32413,14074,176,75802,1642,-120,87341,14706,0,22656,-2035,35,3402,357,-104,-1465,149,2023-12-17 10:12:35,14,0,57.05,0,0.188541667,0
2023-12-17 10:12:35,2015 ,890,0,3518,32452,13878,1318,76008,1642,-1329,87407,-4164,0,-434,39,-196,1142,206,0,-1209,66,2023-12-17 10:12:35,14,0,72.88333333,0,0.727708333,0
2023-12-17 10:12:38,2018 ,4598,0,16377,31297,13551,6344,74742,1609,-5339,84127,3708,0,12859,-1155,-327,5026,-1266,-33,-4010,-3280,2023-12-17 10:12:45,0,0,91.475,0,0.763055556,0
2023-12-17 10:12:41,2021 ,-10576,0,-9786,33647,13855,311,75968,1708,-1488,87116,-15174,0,-26163,2350,304,-6033,1226,99,3851,2989,2023-12-17 10:12:45,0,0,-41.65833333,0,-0.395138889,0
2023-12-17 10:12:44,2024 ,-6936,0,-5878,33296,13880,-228,76104,1735,-576,87956,3640,0,3908,-351,25,-539,136,27,912,840,2023-12-17 10:12:45,0,0,-10.11666667,0,-0.092083333,0
2023-12-17 10:12:47,2027 ,-4987,0,-4854,33204,13882,-230,76110,1741,-483,88044,1949,0,1024,-92,2,-2,6,6,93,88,2023-12-17 10:12:55,0,0,3.991666667,0,-0.006180556,0
2023-12-17 10:12:50,2030 ,-4887,0,-4843,33203,13866,-245,76126,1741,-466,88060,100,0,11,-1,-16,-15,16,0,17,16,2023-12-17 10:12:55,0,0,6.033333333,0,0.010069444,0
2023-12-17 10:12:53,2033 ,-4720,0,-4698,33190,13883,-243,76110,1741,-455,88060,167,0,145,-13,17,2,-16,0,11,0,2023-12-17 10:12:55,0,0,6.958333333,0,0.020069444,0
2023-12-17 10:12:56,2036 ,-4575,0,-4776,33197,13873,-250,76118,1746,-455,88055,145,0,-78,7,-10,-7,8,5,0,-5,2023-12-17 10:13:05,0,0,6.125,0,0.009305556,0
2023-12-17 10:12:59,2039 ,-4876,0,-4776,33197,13887,-250,76104,1735,-455,88066,-301,0,0,0,14,0,-14,-11,0,11,2023-12-17 10:13:05,0,0,8.608333333,0,0.049930556,0
2023-12-17 10:13:02,2042 ,-4642,0,-4820,33201,13879,-254,76113,1735,-455,88066,234,0,-44,4,-8,-4,9,0,0,0,2023-12-17 10:13:05,0,0,9.183333333,0,0.067222222,0
2023-12-17 10:13:05,2045 ,-4887,0,-5043,33221,13866,-274,76126,1735,-455,88060,-245,0,-223,20,-13,-20,13,0,0,-6,2023-12-17 10:13:05,0,0,7.05,0,0.043263889,0
2023-12-17 10:13:08,2048 ,-4776,0,-4509,33173,13900,-231,76092,1735,-450,88060,111,0,534,-48,34,43,-34,0,5,0,2023-12-17 10:13:15,0,0,6.308333333,0,-0.002291667,0
2023-12-17 10:13:11,2051 ,-4497,0,-4720,33192,13876,-246,76116,1735,-455,88060,279,0,-211,19,-24,-15,24,0,-5,0,2023-12-17 10:13:15,0,0,8.075,0,0.017013889,0
2023-12-17 10:13:14,2054 ,-4865,0,-5054,33222,13876,-268,76116,1741,-461,88055,-368,0,-334,30,0,-22,0,6,-6,-5,2023-12-17 10:13:15,0,0,7.425,0,0.034861111,0
2023-12-17 10:13:17,2057 ,-4809,0,-4809,33200,13893,-253,76100,1735,-455,88060,56,0,245,-22,17,15,-16,-6,6,5,2023-12-17 10:13:25,0,0,8.258333333,0,0.047916667,0
2023-12-17 10:13:20,2060 ,-4921,0,-4408,33164,13884,-218,76108,1735,-455,88066,-112,0,401,-36,-9,35,8,0,0,6,2023-12-17 10:13:25,0,0,6.208333333,0,0.010694444,0
2023-12-17 10:13:23,2063 ,-4609,0,-4676,33188,13870,-241,76122,1741,-455,88060,312,0,-268,24,-14,-23,14,6,0,-6,2023-12-17 10:13:25,0,0,9.183333333,0,0.059513889,0
2023-12-17 10:13:26,2066 ,-4720,0,-4676,33188,13884,-241,76108,1735,-455,88066,-111,0,0,0,14,0,-14,-6,0,6,2023-12-17 10:13:35,0,0,5.85,0,0.005486111,0
2023-12-17 10:13:29,2069 ,-4687,0,-4865,33205,13873,-259,76118,1735,-455,88066,33,0,-189,17,-11,-18,10,0,0,0,2023-12-17 10:13:35,0,0,7.791666667,0,0.024722222,0
2023-12-17 10:13:32,2072 ,-4854,0,-5054,33222,13876,-268,76115,1741,-461,88060,-167,0,-189,17,3,-9,-3,6,-6,-6,2023-12-17 10:13:35,0,0,7.325,0,0.045555556,0
2023-12-17 10:13:35,2075 ,-4742,0,-4720,33192,13878,-245,76114,1741,-455,88060,112,0,334,-30,2,23,-1,0,6,0,2023-12-17 10:13:35,0,0,6.958333333,0,0.027777778,0
2023-12-17 10:13:38,2078 ,-4921,0,-4943,33212,13887,-259,76105,1735,-461,88066,-179,0,-223,20,9,-14,-9,-6,-6,6,2023-12-17 10:13:45,0,0,4.633333333,0,0.005347222,0
2023-12-17 10:13:41,2081 ,-4921,0,-4754,33195,13902,-248,76090,1730,-455,88066,0,0,189,-17,15,11,-15,-5,6,0,2023-12-17 10:13:45,0,0,6.208333333,0,0.03625,0
2023-12-17 10:13:47,2087 ,-4464,0,-4787,33198,13891,-251,76101,1735,-455,88066,457,0,-33,3,-11,-3,11,5,0,0,2023-12-17 10:13:55,0,0,9.466666667,0,0.065833333,0
2023-12-17 10:13:50,2090 ,-4765,0,-4909,33209,13899,-266,76093,1741,-450,88066,-301,0,-122,11,8,-15,-8,6,5,0,2023-12-17 10:13:55,0,0,8.533333333,0,0.071111111,0
